id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
58,i,0.0,0.0,4.9,311,193.0,0,0.0,-1,1.0,0.2,398,134.0,61,0,3.4,138.0,57.0,7,282,0.0,713.0,293.0,0.0,12.4,0.0,111452,9,120679,120,0.0,0.0,0.53,0.84,1.36,20.8,0.03,0.05,0.08,1.33,325.0,202.0,85.0,241.3,158.0,106.0,75.0,301.0,160.0,64.2,224.0,109.0,,,,33,,Boubacar,Kamara,Kamara,Knee injury - Expected back 01 Jun,,1410,1,3,5,15,0,0,0,5,0,0,17,149,,,,0.0,0.32,0.96,1.09,9.51,38,46,65
59,a,100.0,100.0,4.8,363,225.0,0,0.0,-2,2.0,0.7,229,80.0,75,1,3.1,186.0,72.0,4,348,2.0,157.0,67.0,0.4,15.6,0.0,166697,742,283320,561,2.0,2.0,1.68,0.69,2.37,28.4,0.09,0.04,0.13,1.47,409.6,147.0,50.0,151.1,224.0,143.0,178.0,180.0,100.0,73.9,188.0,92.0,,,,33,,Amadou,Onana,Onana,,,1738,2,0,6,26,0,0,0,3,0,0,21,217,,,,0.0,0.31,1.35,1.09,11.24,47,98,72
60,u,0.0,0.0,4.4,566,341.0,0,0.0,-1,1.0,0.2,358,121.0,0,0,0.0,688.0,267.0,0,0,0.0,575.0,195.0,0.0,0.0,0.0,38290,0,52185,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,261.0,0.0,677.0,264.0,0.0,658.0,256.0,0.0,684.0,263.0,,,,33,,Ben,Broggio,Broggio,has joined Falkirk on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
62,u,0.0,0.0,4.5,472,288.0,0,0.0,0,0.0,0.1,571,213.0,1,0,1.0,485.0,217.0,0,3,0.0,633.0,235.0,0.0,0.2,0.0,8790,0,10891,27,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,6.86,0.2,512.0,233.0,0.3,487.0,237.0,0.0,707.0,293.0,0.1,514.0,235.0,,,,33,,Jamaldeen,Jimoh-Aloba,Jimoh-Aloba,has joined West Brom on loan for the rest of the season.,,8,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,11.25,0,0,1
456,a,100.0,100.0,5.8,104,69.0,0,0.0,-2,2.0,0.2,367,125.0,33,1,1.6,404.0,173.0,0,126,0.5,323.0,154.0,0.1,5.7,0.0,51889,289,55049,141,0.5,0.5,0.61,1.82,2.43,12.68,0.07,0.21,0.28,1.5,124.8,349.0,158.0,282.9,132.0,88.0,191.0,167.0,92.0,60.1,243.0,119.0,6.0,,,33,,Jadon,Sancho,Sancho,,,762,0,2,2,7,0,0,0,0,0,0,8,39,,,,0.0,0.24,0.83,0.94,4.61,6,11,22
688,a,,,3.9,772,84.0,0,0.0,-1,1.0,0.6,250,34.0,0,0,0.0,563.0,55.0,0,0,0.0,393.0,42.0,0.0,0.0,0.0,62066,41,47123,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,55.0,0.0,540.0,39.0,0.0,508.0,25.0,0.0,554.0,55.0,,,,33,,James,Wright,Wright,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
699,a,100.0,100.0,4.9,313,194.0,0,0.0,-1,1.0,0.1,506,184.0,31,0,1.8,378.0,161.0,0,187,0.5,310.0,149.0,0.1,6.3,0.0,28610,89,23635,241,0.5,0.5,0.5,1.38,1.88,11.41,0.06,0.15,0.21,1.26,172.8,310.0,136.0,277.2,136.0,90.0,87.0,287.0,155.0,53.7,266.0,134.0,1.0,,,33,,Douglas Luiz,Soares de Paulo,Douglas Luiz,,,814,1,1,1,13,0,0,0,2,0,0,11,92,,,,0.0,0.11,1.44,1.22,10.17,20,23,49
701,u,0.0,0.0,4.0,722,192.0,0,0.0,0,0.0,0.1,545,193.0,0,0,0.0,623.0,232.0,0,0,0.0,465.0,181.0,0.0,0.0,0.0,8943,0,10797,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,232.0,0.0,606.0,232.0,0.0,576.0,229.0,0.0,615.0,232.0,,,,33,,Triston,Rowe,Rowe,has joined Annecy on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
702,a,,,4.3,623,371.0,0,0.0,-2,2.0,0.1,510,185.0,1,0,1.0,474.0,207.0,0,3,0.0,543.0,181.0,0.0,0.2,0.0,11375,519,9471,139,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,5.06,0.0,660.0,248.0,0.3,486.0,236.0,0.0,633.0,242.0,0.0,662.0,250.0,,,,33,,Bradley,Burrowes,Burrowes,,,16,0,0,0,1,0,0,0,0,0,0,0,1,,,,0.0,0.0,5.62,0.0,5.62,0,0,1
703,a,,,3.9,783,91.0,0,0.0,-1,1.0,0.6,247,33.0,0,0,0.0,572.0,61.0,0,0,0.0,403.0,48.0,0.0,0.0,0.0,94576,79,48437,408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,61.0,0.0,550.0,46.0,0.0,518.0,32.0,0.0,563.0,61.0,,,,33,,Sam,Proctor,Proctor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
710,a,,,3.9,780,227.0,0,0.0,-1,1.0,0.2,386,141.0,0,0,0.0,569.0,206.0,0,0,0.0,400.0,147.0,0.0,0.0,0.0,33621,48,23743,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,205.0,0.0,547.0,205.0,0.0,515.0,200.0,0.0,560.0,205.0,,,,33,,Travis,Patterson,Patterson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
719,a,100.0,100.0,4.5,419,80.0,0,0.0,0,0.0,0.1,484,175.0,24,0,1.8,371.0,139.0,0,99,1.0,236.0,78.0,0.2,5.3,0.0,21859,126,15632,109,1.0,1.0,0.28,0.07,0.35,11.9,0.04,0.01,0.05,1.62,130.0,344.0,131.0,28.9,386.0,139.0,22.0,387.0,136.0,18.2,393.0,139.0,,,,33,,Victor,Lindelöf,Lindelöf,,,662,0,1,1,10,0,0,0,0,0,0,7,38,,,,0.0,0.14,1.36,0.95,5.17,5,33,14
